tahun;provinsi;nama_kota;nama_kecamatan;nama_kelurahan;pekerjaan_ayah;jenis_kelamin;jumlah
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;(blank);Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Arsitek;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Buruh Harian Lepas;Laki-laki;8
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Dokter;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Guru;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Karyawan BUMD;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Karyawan BUMN;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Karyawan Swasta;Laki-laki;143
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Nelayan/Perikanan;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Pelajar/Mahasiswa;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Pengacara;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Seniman;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;HARAPAN MULIA;Wiraswasta;Laki-laki;34
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;(blank);Laki-laki;14
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Buruh Harian Lepas;Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Dokter;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Karyawan BUMN;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Karyawan Swasta;Laki-laki;151
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Pegawai Negeri Sipil;Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Perawat;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SERDANG;Wiraswasta;Laki-laki;30
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;(blank);Laki-laki;7
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Buruh Harian Lepas;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Karyawan BUMN;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Karyawan Swasta;Laki-laki;96
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Pegawai Negeri Sipil;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Pendeta;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;GUNUNG SAHARI SELATAN;Wiraswasta;Laki-laki;16
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;(blank);Laki-laki;17
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Buruh Harian Lepas;Laki-laki;7
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Dokter;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Karyawan BUMN;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Karyawan Swasta;Laki-laki;200
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Mekanik;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Pegawai Negeri Sipil;Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Seniman;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;CEMPAKA BARU;Wiraswasta;Laki-laki;42
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;(blank);Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Buruh Harian Lepas;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Dokter;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Dosen;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Guru;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Karyawan Honorer;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Karyawan Swasta;Laki-laki;122
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Pegawai Negeri Sipil;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Pelaut;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Pengacara;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Seniman;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Wartawan;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;SUMUR BATU;Wiraswasta;Laki-laki;32
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;(blank);Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Buruh Harian Lepas;Laki-laki;11
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Dosen;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Guru;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Industri;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Karyawan BUMN;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Karyawan Swasta;Laki-laki;201
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Mengurus Rumah Tangga;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Pedagang;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Pegawai Negeri Sipil;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Pelajar/Mahasiswa;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Sopir;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Tentara Nasional Indonesia;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;KEMAYORAN;UTAN PANJANG;Wiraswasta;Laki-laki;31
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;(blank);Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Buruh Harian Lepas;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Dokter;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Karyawan BUMN;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Karyawan Swasta;Laki-laki;25
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Kepolisian RI;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Pegawai Negeri Sipil;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Sopir;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Tentara Nasional Indonesia;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;SENEN;Wiraswasta;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;(blank);Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Akuntan;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Buruh Harian Lepas;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Dokter;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Karyawan Swasta;Laki-laki;49
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Pegawai Negeri Sipil;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Pelajar/Mahasiswa;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KENARI;Wiraswasta;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;(blank);Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Buruh Harian Lepas;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Dokter;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Karyawan BUMN;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Karyawan Swasta;Laki-laki;154
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Kepolisian RI;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Pegawai Negeri Sipil;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Pensiunan;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Seniman;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Tentara Nasional Indonesia;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Wartawan;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;PASEBAN;Wiraswasta;Laki-laki;25
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;(blank);Laki-laki;8
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Arsitek;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Buruh Harian Lepas;Laki-laki;15
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Guru;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Karyawan Swasta;Laki-laki;113
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Kepolisian RI;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Pedagang;Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Pegawai Negeri Sipil;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Pelajar/Mahasiswa;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Pendeta;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Perdagangan;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Peternak;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Sopir;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KRAMAT;Wiraswasta;Laki-laki;37
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;(blank);Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Buruh Harian Lepas;Laki-laki;12
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Industri;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Karyawan BUMN;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Karyawan Swasta;Laki-laki;81
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Pedagang;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Pegawai Negeri Sipil;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Pelaut;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Sopir;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Tentara Nasional Indonesia;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;KWITANG;Wiraswasta;Laki-laki;19
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;(blank);Laki-laki;11
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Buruh Harian Lepas;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Dokter;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Karyawan Swasta;Laki-laki;69
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Mekanik;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Pegawai Negeri Sipil;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Pilot;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Tentara Nasional Indonesia;Laki-laki;20
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Wartawan;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;SENEN;BUNGUR;Wiraswasta;Laki-laki;23
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;(blank);Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Buruh Harian Lepas;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Dokter;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Guru;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Industri;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Karyawan BUMN;Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Karyawan Swasta;Laki-laki;110
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Pedagang;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Pegawai Negeri Sipil;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Pelajar/Mahasiswa;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Pelaut;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Tentara Nasional Indonesia;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH TIMUR;Wiraswasta;Laki-laki;11
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;(blank);Laki-laki;4
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Belum/Tidak Bekerja;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Buruh Harian Lepas;Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Karyawan BUMN;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Karyawan Swasta;Laki-laki;195
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Kepolisian RI;Laki-laki;3
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Mekanik;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Pedagang;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Pegawai Negeri Sipil;Laki-laki;9
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Pelajar/Mahasiswa;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Perawat;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Seniman;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Wartawan;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;CEMPAKA PUTIH BARAT;Wiraswasta;Laki-laki;45
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;(blank);Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Buruh Harian Lepas;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Dokter;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Guru;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Karyawan BUMN;Laki-laki;2
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Karyawan Honorer;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Karyawan Swasta;Laki-laki;113
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Kepolisian RI;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Pedagang;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Pegawai Negeri Sipil;Laki-laki;6
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Pelajar/Mahasiswa;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Pelaut;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Pengacara;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Sopir;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Tentara Nasional Indonesia;Laki-laki;1
2019;DKI Jakarta;JAKARTA PUSAT;CEMPAKA PUTIH;RAWASARI;Wiraswasta;Laki-laki;13
2019;DKI Jakarta;JAKARTA PUSAT;MENTENG;MENTENG;(blank);Laki-laki;5
2019;DKI Jakarta;JAKARTA PUSAT;MENTENG;MENTENG;Belum/Tidak Bekerja;Laki-laki;
2019;DKI Jakarta;JAKARTA PUSAT;MENTENG;MENTENG;Buruh Harian Lepas;Laki-laki;
